"qudtUri","qudtLabel","qudtDimensionVector","qudtConversionMultiplier","nonLatexDescription","latexDescription"
"http://qudt.org/vocab/unit/FC","Foot Candle","http://qudt.org/vocab/dimensionvector/A0E0L-2I1M0H0T0D0",10.764,NA,"""Foot Candle"" is a unit for  'Luminous Flux Per Area' expressed as $fc$."
"http://qudt.org/vocab/unit/FemtoA","Femtoampér","http://qudt.org/vocab/dimensionvector/A0E1L0I0M0H0T0D0",1e-15,"0.000000000000001-fold of the unit ampere",NA
"http://qudt.org/vocab/unit/FemtoC","Femtocoulomb","http://qudt.org/vocab/dimensionvector/A0E1L0I0M0H0T1D0",1e-15,NA,"A FemtoCoulomb is $10^{-15} C$."
"http://qudt.org/vocab/unit/FemtoFARAD","Femtofaradio","http://qudt.org/vocab/dimensionvector/A0E2L-2I0M-1H0T4D0",1e-15,"0.000000000000001-fold of the unit farad",NA
"http://qudt.org/vocab/unit/FemtoGM","Femtogram","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T0D0",0,"0.000000000000001-fold of the unit gram",NA
"http://qudt.org/vocab/unit/FemtoGM-PER-KiloGM","Femtogramo por Kilogramo","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",0,NA,NA
"http://qudt.org/vocab/unit/FemtoGM-PER-L","Femtogram per Liter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M1H0T0D0",1e-15,NA,NA
"http://qudt.org/vocab/unit/FemtoJ","Femtojoule","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-2D0",1e-15,"0,000 000 000 000 001-fold of the derived SI unit joule",NA
"http://qudt.org/vocab/unit/FemtoL","Femtoliter","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T0D0",0,"0.000000000000001-fold of the unit litre",NA
"http://qudt.org/vocab/unit/FemtoM","Femtometer","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0",1e-15,NA,"The $\textit{femtometre}$ is an SI unit of length equal to $10^{-15} meter$. This distance can also be called $\textit{fermi}$ and was so named in honour of Enrico Fermi. It is often encountered in nuclear physics as a characteristic of this scale. The symbol for the fermi is also $fm$."
"http://qudt.org/vocab/unit/FemtoMOL","Femtomol","http://qudt.org/vocab/dimensionvector/A1E0L0I0M0H0T0D0",1e-15,NA,NA
"http://qudt.org/vocab/unit/FemtoMOL-PER-KiloGM","Femtomole per Kilogram","http://qudt.org/vocab/dimensionvector/A1E0L0I0M-1H0T0D0",1e-15,NA,NA
"http://qudt.org/vocab/unit/FemtoMOL-PER-L","Femtomole per Liter","http://qudt.org/vocab/dimensionvector/A1E0L-3I0M0H0T0D0",1e-12,NA,NA
"http://qudt.org/vocab/unit/FemtoSEC","Femtosaniye","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T1D0",1e-15,"0.000000000000001-fold of the SI base unit second",NA
"http://qudt.org/vocab/unit/FemtoV","Femtowolt","http://qudt.org/vocab/dimensionvector/A0E-1L2I0M1H0T-3D0",1e-15,"0.000000000000001-fold of the SI derived unit volt",NA
"http://qudt.org/vocab/unit/FLIGHT","Flight","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",1,NA,NA
"http://qudt.org/vocab/unit/FLOPS","Floating Point Operations per Second","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",1,"Floating point operations divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/FM","Fermi","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0",1e-15,NA,"The $\textit{fermi}$, or $\textit{femtometer}$ (other spelling $femtometre$, symbol $fm$) is an SI unit of length equal to $10^{-15} metre$. This distance is often encountered in nuclear physics as a characteristic of this scale. The symbol for the fermi is also $fm$."
"http://qudt.org/vocab/unit/FR","Franklin","http://qudt.org/vocab/dimensionvector/A0E1L0I0M0H0T1D0",3.3356409e-10,NA,"""Franklin"" is a unit for  'Electric Charge' expressed as $Fr$."
"http://qudt.org/vocab/unit/FRACTION","Fraction","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",1,"Fraction is a unit for 'Dimensionless Ratio' expressed as the value of the ratio itself.",NA
"http://qudt.org/vocab/unit/FRAME","Frame","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",1,NA,NA
"http://qudt.org/vocab/unit/FRAME-PER-SEC","Frame per Second","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",1,NA,"""Frame per Second"" is a unit for  'Video Frame Rate' expressed as $fps$."
"http://qudt.org/vocab/unit/FT","Foot","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0",0.3048,"A foot is a unit of length defined as being 0.3048 m exactly and used in the imperial system of units and United States customary units. It is subdivided into 12 inches. The foot is still officially used in Canada and still commonly used in the United Kingdom, although the latter has partially metricated its units of measurement.",NA
"http://qudt.org/vocab/unit/FT-HR-PER-GAL_UK","Foot Hour per Gallon (UK)","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T1D0",241367.856773623,"quotient of the unit of the mass avoirdupois pound according to the avoirdupois system of units per unit gallon (UK) according to the Anglo-American system of units and unit of the mass avoirdupois pound according to the avoirdupois system of units per product of foot according to the Anglo-American and the Imperial system of units and unit of time hour",NA
"http://qudt.org/vocab/unit/FT-HR-PER-GAL_US","Foot Hour per Us Gallon","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T1D0",289870.709611549,"quotient of the unit of the mass avoirdupois pound according to the avoirdupois system of units per unit gallon (US) according to the Anglo-American system of units and unit of the mass avoirdupois pound according to the avoirdupois system of units per product of foot according to the Anglo-American and the Imperial system of units and unit of time hour",NA
"http://qudt.org/vocab/unit/FT-HR-PER-IN3","Foot Hour per Cubic Inch","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T1D0",66960133.9202678,"quotient of the unit of the mass avoirdupois pound according to the avoirdupois system of units per power of the unit inch according to the Anglo-American and the Imperial system of units with the exponent 3 and unit of the mass avoirdupois pound according to the avoirdupois system of units per product of foot according to the Anglo-American and the Imperial system of units and unit of time hour",NA
"http://qudt.org/vocab/unit/FT-LB_F","Foot Pound Force","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-2D0",1.35581800916358,NA,"""Foot Pound Force"" is an Imperial unit for  'Energy And Work' expressed as $ft-lbf$."
"http://qudt.org/vocab/unit/FT-LB_F-PER-FT2","Foot Pound Force per Square Foot","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0",14.5939035919985,NA,"""Foot Pound per Square Foot"" is an Imperial unit for  'Energy Per Area' expressed as $ft-lbf/ft^{2}$."
"http://qudt.org/vocab/unit/FT-LB_F-PER-FT2-SEC","Foot Pound Force per Square Foot Second","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0",14.5939035919985,NA,"""Foot Pound Force per Square Foot Second"" is an Imperial unit for  'Power Per Area' expressed as $ft \cdot lbf/(ft^2 \cdot s)$."
"http://qudt.org/vocab/unit/FT-LB_F-PER-HR","Foot Pound Force per Hour","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",0.00037661611365655,NA,"""Foot Pound Force per Hour"" is an Imperial unit for  'Power' expressed as $ft-lbf/h$."
"http://qudt.org/vocab/unit/FT-LB_F-PER-M2","Foot Pound Force per Square Meter","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0",1.35581800916358,NA,"""Foot Pound Force per Square Meter"" is a unit for  'Energy Per Area' expressed as $ft-lbf/m^{2}$."
"http://qudt.org/vocab/unit/FT-LB_F-PER-MIN","Foot Pound Force per Minute","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",0.022596966819393,NA,"""Foot Pound Force per Minute"" is an Imperial unit for  'Power' expressed as $ft-lbf/min$."
"http://qudt.org/vocab/unit/FT-LB_F-PER-SEC","Foot Pound Force per Second","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",1.35581800916358,NA,"""Foot Pound Force per Second"" is an Imperial unit for  'Power' expressed as $ft-lbf/s$."
"http://qudt.org/vocab/unit/FT-LB_F-SEC","Foot Pound Force Second","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-1D0",1.35581800916358,NA,"""Foot Pound Force Second"" is a unit for  'Angular Momentum' expressed as $lbf / s$."
"http://qudt.org/vocab/unit/FT-PDL","Foot Poundal","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-2D0",0.0421401100938048,NA,"""Foot Poundal"" is an Imperial unit for  'Energy And Work' expressed as $ft-pdl$."
"http://qudt.org/vocab/unit/FT-PER-DAY","Foot per Day","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0",3.52777777777e-06,NA,"""Foot per Day"" is an Imperial unit for  'Linear Velocity' expressed as $ft/d$."
"http://qudt.org/vocab/unit/FT-PER-DEG_F","Foot per Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H-1T0D0",0.54864,"unit foot as a linear measure according to the Anglo-American and the Imperial system of units divided by the unit for temperature degree Fahrenheit",NA
"http://qudt.org/vocab/unit/FT-PER-HR","Foot per Hour","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0",8.466666666666e-05,NA,"""Foot per Hour"" is an Imperial unit for  'Linear Velocity' expressed as $ft/h$."
"http://qudt.org/vocab/unit/FT-PER-MIN","Foot per Minute","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0",0.00508,NA,"""Foot per Minute"" is an Imperial unit for  'Linear Velocity' expressed as $ft/min$."
"http://qudt.org/vocab/unit/FT-PER-PSI","Foot per Psi","http://qudt.org/vocab/dimensionvector/A0E0L2I0M-1H0T2D0",4.420750047668e-05,"unit foot as a linear measure according to the Anglo-American and the Imperial system of units divided by the composed unit for pressure (pound-force square inch)",NA
"http://qudt.org/vocab/unit/FT-PER-SEC","Foot per Second","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0",0.3048,NA,"$\textit{foot per second}$ (plural $\textit{feet per second}$) is a unit of both speed (scalar) and velocity (vector quantity, which includes direction). It expresses the distance in feet ($ft$) traveled or displaced, divided by the time in seconds ($s$, or $sec$). The corresponding unit in the International System of Units (SI) is the $\textit{metre per second}$. Abbreviations include $ft/s$, $ft/sec$ and $fps$, and the rarely used scientific notation $ft\,s$."
"http://qudt.org/vocab/unit/FT-PER-SEC-DEG_F","Foot per Second Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H-1T-1D0",0.54864,"unit foot as a linear measure according to the Anglo-American and the Imperial system of units divided by the product of the SI base unit second and the traditional unit degree Fahrenheit",NA
"http://qudt.org/vocab/unit/FT-PER-SEC-PSI","Foot per Second Psi","http://qudt.org/vocab/dimensionvector/A0E0L2I0M-1H0T1D0",4.420750047668e-05,"quotient of the unit foot according to the Anglo-American and the Imperial system of units and the SI base unit second divided by the composed unit for pressure (pound-force per square inch)",NA
"http://qudt.org/vocab/unit/FT-PER-SEC2","Foot per Square Second","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-2D0",0.3048,NA,"$\textit{Foot per Square Second}$ is an Imperial unit for $\textit{Linear Acceleration}$ expressed as $ft/s^2$."
"http://qudt.org/vocab/unit/FT-SEC-PER-GAL_UK","Foot Second per Gallon (UK)","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T1D0",67.046626881562,"quotient of the unit of the mass avoirdupois pound according to the avoirdupois system of units per unit gallon (UK) according to the Anglo-American system of units and unit of the mass avoirdupois pound according to the avoirdupois system of units per product of foot according to the Anglo-American and the Imperial system of units and SI base unit second",NA
"http://qudt.org/vocab/unit/FT-SEC-PER-GAL_US","Foot Second per Us Gallon","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T1D0",80.5196415587636,"quotient of the unit of the mass avoirdupois pound according to the avoirdupois system of units per unit gallon (US) according to the Anglo-American system of units and unit of the mass avoirdupois pound according to the avoirdupois system of units per product of foot according to the Anglo-American and the Imperial system of units and SI base unit second",NA
"http://qudt.org/vocab/unit/FT-SEC-PER-IN3","Foot Second per Cubic Inch","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T1D0",18600.0372000744,"quotient of the unit of the mass avoirdupois pound according to the avoirdupois system of units per power of the unit inch according to the Anglo-American and the Imperial system of units with the exponent 3 and unit of the mass avoirdupois pound according to the avoirdupois system of units per product of foot according to the Anglo-American and the Imperial system of units and SI base unit second",NA
"http://qudt.org/vocab/unit/FT_H2O","Foot of Water","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-2D0",2989.067,NA,"""Foot of Water"" is a unit for  'Force Per Area' expressed as $ftH2O$."
"http://qudt.org/vocab/unit/FT_H2O_39dot2DEG_F","Foot of Water (39.2 °F)","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-2D0",2989.067,"non SI-conforming unit of pressure according to the Anglo-American and Imperial system for units, whereas the value of 1 ftH₂O is equivalent to the static pressure generated by a head of water at a temperature 39.2°F with a height of 1 foot",NA
"http://qudt.org/vocab/unit/FT_HG","Foot of Mercury","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-2D0",40636.66,"A non-SI-conforming unit of pressure, at which 1 ftHg corresponds to the static pressure, which is excited by a mercury column with a height of 1 foot",NA
"http://qudt.org/vocab/unit/FT_US","Us Survey Foot","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0",0.3048006,"<p>The U.S. Survey Foot was officially deprecated on December 31, 2022. For more information see <a href=""https://www.govinfo.gov/content/pkg/FR-2020-10-05/pdf/2020-21902.pdf"">Federal Register (October 5, 2020, 85 FR 62698, p. 62698)</a></p>",NA
"http://qudt.org/vocab/unit/FT2","Square Foot","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T0D0",0.09290304,NA,"The square foot (plural square feet; abbreviated $ft^2$ or $sq \, ft$) is an imperial unit and U.S. customary unit of area, used mainly in the United States, Canada, United Kingdom, Hong Kong, Bangladesh, India, Pakistan and Afghanistan. It is defined as the area of a square with sides of 1 foot in length."
"http://qudt.org/vocab/unit/FT2-DEG_F","Square Foot Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H1T0D0",0.0516128,NA,"$\textit{Square Foot Degree Fahrenheit}$ is an Imperial unit for 'Area Temperature' expressed as $ft^{2}-degF$."
"http://qudt.org/vocab/unit/FT2-HR-DEG_F","Square Foot Hour Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H1T1D0",185.80608,NA,"$\textit{Square Foot Hour Degree Fahrenheit}$ is an Imperial unit for 'Area Time Temperature' expressed as $ft^{2}-h-degF$."
"http://qudt.org/vocab/unit/FT2-HR-DEG_F-PER-BTU_IT","Square Foot Hour Degree Fahrenheit per British Thermal Unit (international Definition)","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H1T3D0",0.176110183682306,NA,"$\textit{Square Foot Hour Degree Fahrenheit per BTU}$ is an Imperial unit for 'Thermal Insulance' expressed as $(degF-h-ft^{2})/Btu$."
"http://qudt.org/vocab/unit/FT2-PER-BTU_IT-IN","Square Foot per British Thermal Unit (international Definition) Inch","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M-1H0T2D0",0.00346673589925798,NA,NA
"http://qudt.org/vocab/unit/FT2-PER-HR","Square Foot per Hour","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-1D0",2.58064e-05,NA,"$\textit{Square Foot per Hour}$ is an Imperial unit for $\textit{Kinematic Viscosity}$ and  $\textit{Thermal Diffusivity}$ expressed as $ft^{2}/hr$."
"http://qudt.org/vocab/unit/FT2-PER-SEC","Square Foot per Second","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-1D0",0.09290304,NA,"""Square Foot per Second"" is an Imperial unit for  'Kinematic Viscosity' expressed as $ft^{2}/s$."
"http://qudt.org/vocab/unit/FT2-SEC-DEG_F","Square Foot Second Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H1T1D0",0.0516128,NA,"$\textit{Square Foot Second Degree Fahrenheit}$ is an Imperial unit for 'Area Time Temperature' expressed as $ft^{2}\cdot s\cdot degF$."
"http://qudt.org/vocab/unit/FT3","Cubic Foot","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T0D0",0.028316846592,NA,"
  The cubic foot is an Imperial and US customary unit of volume, used in the United States and the United Kingdom. 
  It is defined as the volume of a cube with sides of one foot (0.3048 m) in length. 
  To calculate cubic feet multiply length X width X height.
"
"http://qudt.org/vocab/unit/FT3-PER-DAY","Cubic Foot per Day","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",3.2774127999e-07,"power of the unit foot according to the Anglo-American and the Imperial system of units with the exponent 3 divided by the unit for time day",NA
"http://qudt.org/vocab/unit/FT3-PER-DEG_F","Cubic Foot per Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H-1T0D0",0.0509703238656,"power of the unit foot as a linear measure according to the Anglo-American and the Imperial system of units with the exponent 3 divided by the unit for temperature degree Fahrenheit",NA
"http://qudt.org/vocab/unit/FT3-PER-HR","Cubic Foot per Hour","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",7.86579072e-06,"power of the unit foot according to the Anglo-American and the Imperial system of units with the exponent 3 divided by the unit hour",NA
"http://qudt.org/vocab/unit/FT3-PER-LB","Cubic Foot per Pound Mass","http://qudt.org/vocab/dimensionvector/A0E0L3I0M-1H0T0D0",0.0624279605761446,"power of the unit foot according to the Anglo-American and Imperial system of units by exponent 3 divided by the unit avoirdupois pound according to the avoirdupois unit system",NA
"http://qudt.org/vocab/unit/FT3-PER-MIN","Cubic Foot per Minute","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",0.0004719474432,NA,"""Cubic Foot per Minute"" is an Imperial unit for  'Volume Per Unit Time' expressed as $ft^3/min$."
"http://qudt.org/vocab/unit/FT3-PER-MIN-FT2","Cubic Foot per Minute Square Foot","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0",0.00508,"unit of the volume flow rate according to the Anglio-American and imperial system of units cubic foot per minute related to the transfer area according to the Anglian American and Imperial system of units square foot",NA
"http://qudt.org/vocab/unit/FT3-PER-PSI","Cubic Foot per Psi","http://qudt.org/vocab/dimensionvector/A0E0L4I0M-1H0T2D0",4.10701118508e-06,"power of the unit foot as a linear measure according to the Anglo-American and the Imperial system of units with the exponent 3 divided by the composed unit for pressure (pound-force per square inch)",NA
"http://qudt.org/vocab/unit/FT3-PER-SEC","Cubic Foot per Second","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",0.028316846592,NA,"""Cubic Foot per Second"" is an Imperial unit for $ \textit{Volume Per Unit Time}$ expressed as $ft^3/s$."
"http://qudt.org/vocab/unit/FT4","Quartic Foot","http://qudt.org/vocab/dimensionvector/A0E0L4I0M0H0T0D0",0.0086309748412416,"power of the unit foot according to the Anglo-American and Imperial system of units by exponent 4",NA
"http://qudt.org/vocab/unit/FUR","Furlong","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0",201.168,"A furlong is a measure of distance in imperial units and U.S. customary units equal to one-eighth of a mile, equivalent to 220 yards, 660 feet, 40 rods, or 10 chains. The exact value of the furlong varies slightly among English-speaking countries. Five furlongs are approximately 1 kilometre (1.0058 km is a closer approximation). Since the original definition of the metre was one-quarter of one ten-millionth of the circumference of the Earth (along the great circle coincident with the meridian of longitude passing through Paris), the circumference of the Earth is about 40,000 km or about 200,000 furlongs.",NA
"http://qudt.org/vocab/unit/FUR_Long","Long Furlong","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0",0,NA,NA
"http://qudt.org/vocab/unit/G","Gravity","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-2D0",9.80665,NA,"""Gravity"" is a unit for  'Linear Acceleration' expressed as $G$."
"http://qudt.org/vocab/unit/GA_Charriere","Charrière Gauge","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0",0.0003333333,"unit for the diameter of urological instruments and catheters for different purposes corresponding to: 1 Ch = 0,333 333 333 10 ⁻ ³ m",NA
"http://qudt.org/vocab/unit/GAL_IMP","Imperial Gallon","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T0D0",0.00454609,"A British gallon used in liquid and dry measurement approximately 1.2 U.S. gallons, or 4.54 liters",NA
"http://qudt.org/vocab/unit/GAL_UK","Gallon (UK)","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T0D0",0.00454609,"unit of the volume for fluids according to the Imperial system of units",NA
"http://qudt.org/vocab/unit/GAL_UK-PER-DAY","Gallon (UK) per Day","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",5.26167824e-08,"unit gallon (UK dry or liq.) according to the Imperial system of units divided by the SI unit day",NA
"http://qudt.org/vocab/unit/GAL_UK-PER-HR","Gallon (UK) per Hour","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",1.26280277777e-06,"unit gallon (UK dry or Liq.) according to the Imperial system of units divided by the SI unit hour",NA
"http://qudt.org/vocab/unit/GAL_UK-PER-MIN","Gallon (UK) per Minute","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",7.576816666666e-05,"unit gallon (UK dry or liq.) according to the Imperial system of units divided by the SI unit minute",NA
"http://qudt.org/vocab/unit/GAL_UK-PER-SEC","Gallon (UK) per Second","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",0.00454609,"unit gallon (UK dry or liq.) according to the Imperial system of units divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/GAL_US","Us Gallon","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T0D0",0.003785411784,NA,"""US Gallon"" is a unit for  'Liquid Volume' expressed as $galUS$."
"http://qudt.org/vocab/unit/GAL_US-PER-DAY","Us Gallon per Day","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",4.381263638e-08,NA,"""US Gallon per Day"" is a unit for  'Volume Per Unit Time' expressed as $gal/d$."
"http://qudt.org/vocab/unit/GAL_US-PER-HR","Us Gallon per Hour","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",1.05150327333e-06,"unit gallon (US, liq.) according to the Anglo-American system of units divided by the SI unit hour",NA
"http://qudt.org/vocab/unit/GAL_US-PER-MIN","Us Gallon per Minute","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",6.30901964e-05,NA,"""US Gallon per Minute"" is a C.G.S System unit for  'Volume Per Unit Time' expressed as $gal/min$."
"http://qudt.org/vocab/unit/GAL_US-PER-SEC","Us Gallon per Second","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",0.003785411784,"unit gallon (US, liq.) according to the Anglo-American system of units divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/GAL_US_DRY","Dry Gallon Us","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T0D0",0.00440488377086,NA,"""Dry Gallon US"" is a unit for  'Dry Volume' expressed as $dry_gal$."
"http://qudt.org/vocab/unit/GALILEO","Galileo","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-2D0",0.01,NA,"The $\textit{Galileo}$ is the unit of acceleration of free fall used extensively in the science of gravimetry. The Galileo is defined as $1 \textit{centimeter per square second}$ ($1 cm/s^2$). Unfortunately, the Galileo is often denoted with the symbol Gal, not to be confused with the Gallon that also uses the same symbol."
"http://qudt.org/vocab/unit/Gamma","Gamma","http://qudt.org/vocab/dimensionvector/A0E-1L0I0M1H0T-2D0",1e-09,"""Gamma"" is a C.G.S System unit for  'Magnetic Field'.",NA
"http://qudt.org/vocab/unit/GAMMA","Gamma","http://qudt.org/vocab/dimensionvector/A0E-1L0I0M1H0T-2D0",1e-09,"""Gamma"" is a C.G.S System unit for  'Magnetic Field'.",NA
"http://qudt.org/vocab/unit/GAUGE_FR","French Gauge","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0",0.0003333333,"unit for the diameter of thin tubes in the medical technology (e.g. catheter) and telecommunications engineering (e.g. fiberglasses).",NA
"http://qudt.org/vocab/unit/GAUSS","Gauss","http://qudt.org/vocab/dimensionvector/A0E-1L0I0M1H0T-2D0",1e-04,"CGS unit of the magnetic flux density B",NA
"http://qudt.org/vocab/unit/GI","Gilbert","http://qudt.org/vocab/dimensionvector/A0E1L0I0M0H0T0D0",0.795774715,NA,"The fundamental unit of magnetomotive force ($mmf$) in electromagnetic units is called a Gilbert. It is the $mmf$ which will produce a magnetic field strength of one Gauss (Maxwell per Square Centimeter) in a path one centimeter long."
"http://qudt.org/vocab/unit/GI_UK","Gill (UK)","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T0D0",0.0001420653,"unit of the volume for fluids according to the Imperial system of units (1/32 Imperial Gallon)",NA
"http://qudt.org/vocab/unit/GI_UK-PER-DAY","Gill (UK) per Day","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",1.6442743e-09,"unit of the volume gill (UK) for fluids according to the Imperial system of units divided by the unit for time day",NA
"http://qudt.org/vocab/unit/GI_UK-PER-HR","Gill (UK) per Hour","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",3.946258333e-08,"unit of the volume gill (UK) for fluids according to the Imperial system of units divided by the unit for time hour",NA
"http://qudt.org/vocab/unit/GI_UK-PER-MIN","Gill (UK) per Minute","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",2.367755e-06,"unit of the volume gill (UK) for fluids according to the Imperial system of units divided by the unit for time minute",NA
"http://qudt.org/vocab/unit/GI_UK-PER-SEC","Gill (UK) per Second","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",0.0001420653,"unit of the volume gill (UK) for fluids according to the Imperial system of units divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/GI_US","Gill (US)","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T0D0",0.000118294125,"unit of the volume according the Anglo-American system of units (1/32 US Gallon)",NA
"http://qudt.org/vocab/unit/GI_US-PER-DAY","Gill (US) per Day","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",1.36914496e-09,"unit of the volume gill (US) for fluids according to the Anglo-American system of units divided by the unit for time day",NA
"http://qudt.org/vocab/unit/GI_US-PER-HR","Gill (US) per Hour","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",3.285947916e-08,"unit of the volume gill (US) for fluids according to the Anglo-American system of units divided by the unit for time hour",NA
"http://qudt.org/vocab/unit/GI_US-PER-MIN","Gill (US) per Minute","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",1.97156875e-06,"unit of the volume gill (US) for fluids according to the Anglo-American system of units divided by the unit for time minute",NA
"http://qudt.org/vocab/unit/GI_US-PER-SEC","Gill (US) per Second","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",0.000118294125,"unit of the volume gill (US) for fluids according to the Anglo-American system of units divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/GibiBIT","Gibibit","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",744261117.954893,"1,073,741,824-fold of the unit bit",NA
"http://qudt.org/vocab/unit/GibiBIT-PER-M","Gibibit per Meter","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",744261117.954893,"1,073,741,824-fold of the unit bit divided by the SI base unit metre",NA
