"qudtUri","ucumCode"
"http://qudt.org/vocab/unit/GigaJ-PER-HR","GJ.h-1"
"http://qudt.org/vocab/unit/GigaJ-PER-M2","GJ.m-2"
"http://qudt.org/vocab/unit/GigaJ-PER-SEC","GJ.s-1"
"http://qudt.org/vocab/unit/GigaN","GN"
"http://qudt.org/vocab/unit/GigaN-M-PER-M2","GN.m.m-2"
"http://qudt.org/vocab/unit/GigaOHM","GOhm"
"http://qudt.org/vocab/unit/GigaOHM-M","GOhm.m"
"http://qudt.org/vocab/unit/GigaOHM-PER-M","GOhm.m-1"
"http://qudt.org/vocab/unit/GigaPA","GPa"
"http://qudt.org/vocab/unit/GigaPA-CentiM3-PER-GM","GPa.cm3.g-1"
"http://qudt.org/vocab/unit/GigaV","GV"
"http://qudt.org/vocab/unit/GigaV-A","GV.A"
"http://qudt.org/vocab/unit/GigaV-A_Reactive",NA
"http://qudt.org/vocab/unit/GigaVA","GVA"
"http://qudt.org/vocab/unit/GigaVAR","GVA{reactive}"
"http://qudt.org/vocab/unit/GigaW","GW"
"http://qudt.org/vocab/unit/GigaW-HR","GW.h"
"http://qudt.org/vocab/unit/GM","g"
"http://qudt.org/vocab/unit/GM-CentiM-PER-SEC","g.cm.s-1"
"http://qudt.org/vocab/unit/GM-HR-PER-L-CentiM3","g.h.L-1.cm-3"
"http://qudt.org/vocab/unit/GM-HR-PER-L-M3","g.h.L-1.m-3"
"http://qudt.org/vocab/unit/GM-HR-PER-L2","g.h.L-2"
"http://qudt.org/vocab/unit/GM-HR-PER-M3-CentiM3","g.h.m-3.cm-3"
"http://qudt.org/vocab/unit/GM-HR-PER-M3-L","g.h.m-3.L-1"
"http://qudt.org/vocab/unit/GM-HR-PER-M6","g.h.m-6"
"http://qudt.org/vocab/unit/GM-MilliM","g.mm"
"http://qudt.org/vocab/unit/GM-MIN-PER-L-CentiM3","g.min.L-1.cm-3"
"http://qudt.org/vocab/unit/GM-MIN-PER-L-M3","g.min.L-1.m-3"
"http://qudt.org/vocab/unit/GM-MIN-PER-L2","g.min.L-2"
"http://qudt.org/vocab/unit/GM-MIN-PER-M3-CentiM3","g.min.m-3.cm-3"
"http://qudt.org/vocab/unit/GM-MIN-PER-M3-L","g.min.m-3.L-1"
"http://qudt.org/vocab/unit/GM-MIN-PER-M6","g.min.m-6"
"http://qudt.org/vocab/unit/GM-PER-BAR","g.bar-1"
"http://qudt.org/vocab/unit/GM-PER-CentiM-BAR","g.cm-1.bar-1"
"http://qudt.org/vocab/unit/GM-PER-CentiM-SEC","g.cm-1.s-1"
"http://qudt.org/vocab/unit/GM-PER-CentiM2","g.cm-2"
"http://qudt.org/vocab/unit/GM-PER-CentiM2-YR","g.cm-2.a-1"
"http://qudt.org/vocab/unit/GM-PER-CentiM3","g.cm-3"
"http://qudt.org/vocab/unit/GM-PER-CentiM3-BAR","g.cm-3.bar-1"
"http://qudt.org/vocab/unit/GM-PER-CentiM3-K","g.cm-3.K-1"
"http://qudt.org/vocab/unit/GM-PER-DAY","g.d-1"
"http://qudt.org/vocab/unit/GM-PER-DAY-BAR","g.d-1.bar-1"
"http://qudt.org/vocab/unit/GM-PER-DAY-K","g.d-1.K-1"
"http://qudt.org/vocab/unit/GM-PER-DeciL","g.dL-1"
"http://qudt.org/vocab/unit/GM-PER-DeciM3","g.dm-3"
"http://qudt.org/vocab/unit/GM-PER-DeciM3-BAR","g.dm-3.bar-1"
"http://qudt.org/vocab/unit/GM-PER-DeciM3-K","g.dm-3.K-1"
"http://qudt.org/vocab/unit/GM-PER-DEG_C","g.Cel-1"
"http://qudt.org/vocab/unit/GM-PER-GM","g.g-1"
"http://qudt.org/vocab/unit/GM-PER-HA","g.har-1"
"http://qudt.org/vocab/unit/GM-PER-HectoGM","g.hg-1"
"http://qudt.org/vocab/unit/GM-PER-HR","g.h-1"
"http://qudt.org/vocab/unit/GM-PER-HR-BAR","g.h-1.bar-1"
"http://qudt.org/vocab/unit/GM-PER-HR-K","g.h-1.K-1"
"http://qudt.org/vocab/unit/GM-PER-HZ","g.Hz-1"
"http://qudt.org/vocab/unit/GM-PER-K","g.K-1"
"http://qudt.org/vocab/unit/GM-PER-KiloGM","g.kg-1"
"http://qudt.org/vocab/unit/GM-PER-KiloM","g.km-1"
"http://qudt.org/vocab/unit/GM-PER-L","g.L-1"
"http://qudt.org/vocab/unit/GM-PER-L-BAR","g.L-1.bar-1"
"http://qudt.org/vocab/unit/GM-PER-L-CentiPOISE","g.L-1.cP-1"
"http://qudt.org/vocab/unit/GM-PER-L-K","g.L-1.K-1"
"http://qudt.org/vocab/unit/GM-PER-L-MilliPA-SEC","g.L-1.mPa-1.s-1"
"http://qudt.org/vocab/unit/GM-PER-L-PA-SEC","g.L-1.Pa-1.s-1"
"http://qudt.org/vocab/unit/GM-PER-L-POISE","g.L-1.P-1"
"http://qudt.org/vocab/unit/GM-PER-M","g.m-1"
"http://qudt.org/vocab/unit/GM-PER-M2","g.m-2"
"http://qudt.org/vocab/unit/GM-PER-M2-DAY","g.m-2.d-1"
"http://qudt.org/vocab/unit/GM-PER-M2-HR","g.m-2.h-1"
"http://qudt.org/vocab/unit/GM-PER-M2-YR","g.m-2.a-1"
"http://qudt.org/vocab/unit/GM-PER-M3","g.m-3"
"http://qudt.org/vocab/unit/GM-PER-M3-BAR","g.m-3.bar-1"
"http://qudt.org/vocab/unit/GM-PER-M3-CentiPOISE","g.m-3.cP-1"
"http://qudt.org/vocab/unit/GM-PER-M3-K","g.m-3.K-1"
"http://qudt.org/vocab/unit/GM-PER-M3-MilliPA-SEC","g.m-3.mPa-1.s-1"
"http://qudt.org/vocab/unit/GM-PER-M3-PA-SEC","g.m-3.Pa-1.s-1"
"http://qudt.org/vocab/unit/GM-PER-M3-POISE","g.m-3.P-1"
"http://qudt.org/vocab/unit/GM-PER-MilliL","g.mL-1"
"http://qudt.org/vocab/unit/GM-PER-MilliL-BAR","g.mL-1.bar-1"
"http://qudt.org/vocab/unit/GM-PER-MilliL-K","g.mL-1.K-1"
"http://qudt.org/vocab/unit/GM-PER-MilliM","g.mm-1"
"http://qudt.org/vocab/unit/GM-PER-MilliM-BAR","g.mm-1.bar-1"
"http://qudt.org/vocab/unit/GM-PER-MilliM2","g.mm-2"
"http://qudt.org/vocab/unit/GM-PER-MIN","g.min-1"
"http://qudt.org/vocab/unit/GM-PER-MIN-BAR","g.min-1.bar-1"
"http://qudt.org/vocab/unit/GM-PER-MIN-K","g.min-1.K-1"
"http://qudt.org/vocab/unit/GM-PER-MOL","g.mol-1"
"http://qudt.org/vocab/unit/GM-PER-SEC","g.s-1"
"http://qudt.org/vocab/unit/GM-PER-SEC-BAR","g.s-1.bar-1"
"http://qudt.org/vocab/unit/GM-PER-SEC-K","g.s-1.K-1"
"http://qudt.org/vocab/unit/GM-SEC-PER-L-CentiM3","g.s.L-1.cm-3"
"http://qudt.org/vocab/unit/GM-SEC-PER-L-M3","g.s.L-1.m-3"
"http://qudt.org/vocab/unit/GM-SEC-PER-L2","g.s.L-2"
"http://qudt.org/vocab/unit/GM-SEC-PER-M3-CentiM3","g.s.m-3.cm-3"
"http://qudt.org/vocab/unit/GM-SEC-PER-M3-L","g.s.m-3.L-1"
"http://qudt.org/vocab/unit/GM-SEC-PER-M6","g.s.m-6"
"http://qudt.org/vocab/unit/GM_Carbon",NA
"http://qudt.org/vocab/unit/GM_Carbon-PER-M2-DAY","g.m-2.d-1{C}"
"http://qudt.org/vocab/unit/GM_DRY",NA
"http://qudt.org/vocab/unit/GM_F","gf"
"http://qudt.org/vocab/unit/GM_F-PER-CentiM2","gf.cm-2"
"http://qudt.org/vocab/unit/GM_Nitrogen",NA
"http://qudt.org/vocab/unit/GM_Nitrogen-PER-M2-DAY","g.m-2.d-1{N}"
"http://qudt.org/vocab/unit/GON","gon"
"http://qudt.org/vocab/unit/GR",NA
"http://qudt.org/vocab/unit/GRAD",NA
"http://qudt.org/vocab/unit/GRAIN","[gr]"
"http://qudt.org/vocab/unit/GRAIN-PER-GAL_IMP","[gr].[gal_br]-1"
"http://qudt.org/vocab/unit/GRAIN-PER-GAL_US","[gr].[gal_us]-1"
"http://qudt.org/vocab/unit/GRAIN-PER-M3","[gr].m-3"
"http://qudt.org/vocab/unit/GRAY","Gy"
"http://qudt.org/vocab/unit/GRAY-PER-HR","Gy.h-1"
"http://qudt.org/vocab/unit/GRAY-PER-MIN","Gy.min-1"
"http://qudt.org/vocab/unit/GRAY-PER-SEC","Gy.s-1"
"http://qudt.org/vocab/unit/Gs","G"
"http://qudt.org/vocab/unit/GT","t{gross}"
"http://qudt.org/vocab/unit/H","H"
"http://qudt.org/vocab/unit/H-PER-KiloOHM","H.kOhm-1"
"http://qudt.org/vocab/unit/H-PER-M","H.m-1"
"http://qudt.org/vocab/unit/H-PER-OHM","H.Ohm-1"
"http://qudt.org/vocab/unit/H_Ab","nH"
"http://qudt.org/vocab/unit/H_Stat",NA
"http://qudt.org/vocab/unit/H_Stat-PER-CentiM",NA
"http://qudt.org/vocab/unit/HA","har"
"http://qudt.org/vocab/unit/HART",NA
"http://qudt.org/vocab/unit/HART-PER-SEC",NA
"http://qudt.org/vocab/unit/HeartBeat",NA
"http://qudt.org/vocab/unit/HectoBAR","hbar"
"http://qudt.org/vocab/unit/HectoC","hC"
"http://qudt.org/vocab/unit/HectoGM","hg"
"http://qudt.org/vocab/unit/HectoL","hL"
"http://qudt.org/vocab/unit/HectoM","hm"
"http://qudt.org/vocab/unit/HectoPA","hPa"
"http://qudt.org/vocab/unit/HectoPA-L-PER-SEC","hPa.L.s-1"
"http://qudt.org/vocab/unit/HectoPA-M3-PER-SEC","hPa.m3.s-1"
"http://qudt.org/vocab/unit/HectoPA-PER-BAR","hPa.bar-1"
"http://qudt.org/vocab/unit/HectoPA-PER-HR","hPa.h-1"
"http://qudt.org/vocab/unit/HectoPA-PER-K","hPa.K-1"
"http://qudt.org/vocab/unit/HectoPA-PER-M","hPa.m-1"
"http://qudt.org/vocab/unit/HK",NA
"http://qudt.org/vocab/unit/HP","[HP]"
"http://qudt.org/vocab/unit/HP_Boiler",NA
"http://qudt.org/vocab/unit/HP_Brake",NA
"http://qudt.org/vocab/unit/HP_Electric",NA
"http://qudt.org/vocab/unit/HP_H2O",NA
"http://qudt.org/vocab/unit/HP_Metric",NA
"http://qudt.org/vocab/unit/HR","h"
"http://qudt.org/vocab/unit/HR-FT2","h.[ft_i]2"
"http://qudt.org/vocab/unit/HR-PER-FT2","h.[ft_i]-2"
"http://qudt.org/vocab/unit/HR-PER-NUM","h.{#}-1"
"http://qudt.org/vocab/unit/HR-PER-YR","h.a-1"
"http://qudt.org/vocab/unit/HR_Sidereal",NA
"http://qudt.org/vocab/unit/HUNDRED",NA
"http://qudt.org/vocab/unit/Hundredweight_UK","[lcwt_av]"
"http://qudt.org/vocab/unit/Hundredweight_US","[scwt_av]"
"http://qudt.org/vocab/unit/HZ","Hz"
"http://qudt.org/vocab/unit/HZ-M","Hz.m"
"http://qudt.org/vocab/unit/HZ-PER-K","Hz.K-1"
"http://qudt.org/vocab/unit/HZ-PER-T","Hz.T-1"
"http://qudt.org/vocab/unit/HZ-PER-V","Hz.V-1"
"http://qudt.org/vocab/unit/IN","[in_i]"
"http://qudt.org/vocab/unit/IN-PDL","[in_i].[lb_av].[ft_i].s-2"
"http://qudt.org/vocab/unit/IN-PER-2PiRAD",NA
"http://qudt.org/vocab/unit/IN-PER-DEG_F","[in_i].[degF]-1"
"http://qudt.org/vocab/unit/IN-PER-MIN","[in_i].min-1"
"http://qudt.org/vocab/unit/IN-PER-PSI","[in_i].[psi]-1"
"http://qudt.org/vocab/unit/IN-PER-REV",NA
"http://qudt.org/vocab/unit/IN-PER-SEC","[in_i].s-1"
"http://qudt.org/vocab/unit/IN-PER-SEC-DEG_F","[in_i].s-1.[degF]-1"
"http://qudt.org/vocab/unit/IN-PER-SEC-PSI","[in_i].s-1.[psi]-1"
"http://qudt.org/vocab/unit/IN-PER-SEC2","[in_i].s-2"
"http://qudt.org/vocab/unit/IN-PER-YR","[in_i].a-1"
"http://qudt.org/vocab/unit/IN_H2O","[in_i'H2O]"
"http://qudt.org/vocab/unit/IN_H2O_39dot2DEG_F",NA
"http://qudt.org/vocab/unit/IN_H2O_60DEG_F",NA
"http://qudt.org/vocab/unit/IN_HG","[in_i'Hg]"
"http://qudt.org/vocab/unit/IN_HG_32DEG_F",NA
"http://qudt.org/vocab/unit/IN_HG_60DEG_F",NA
"http://qudt.org/vocab/unit/IN2","[in_i]2"
"http://qudt.org/vocab/unit/IN2-PER-SEC","[in_i]2.s-1"
"http://qudt.org/vocab/unit/IN3","[in_i]3"
"http://qudt.org/vocab/unit/IN3-PER-HR","[in_i]3.h-1"
"http://qudt.org/vocab/unit/IN3-PER-LB","[in_i]3.[lb_av]-1"
"http://qudt.org/vocab/unit/IN3-PER-MIN","[in_i]3.min-1"
"http://qudt.org/vocab/unit/IN3-PER-SEC","[in_i]3.s-1"
"http://qudt.org/vocab/unit/IN4","[in_i]4"
"http://qudt.org/vocab/unit/INDIV",NA
"http://qudt.org/vocab/unit/IU","[IU]"
"http://qudt.org/vocab/unit/IU-PER-L","[IU].L-1"
"http://qudt.org/vocab/unit/IU-PER-MilliGM","[IU].mg-1"
"http://qudt.org/vocab/unit/IU-PER-MilliL","[IU].mL-1"
"http://qudt.org/vocab/unit/J","J"
"http://qudt.org/vocab/unit/J-M-PER-MOL","J.m.mol-1"
"http://qudt.org/vocab/unit/J-M2","J.m2"
"http://qudt.org/vocab/unit/J-M2-PER-KiloGM","J.m2.kg-1"
"http://qudt.org/vocab/unit/J-PER-CentiM2","J.cm-2"
"http://qudt.org/vocab/unit/J-PER-CentiM2-DAY","J.cm-2.d-1"
"http://qudt.org/vocab/unit/J-PER-CentiM3-K","J.cm-3.K-1"
"http://qudt.org/vocab/unit/J-PER-DAY","J.d-1"
"http://qudt.org/vocab/unit/J-PER-GM","J.g-1"
"http://qudt.org/vocab/unit/J-PER-GM-DEG_C","J.g-1.Cel-1"
"http://qudt.org/vocab/unit/J-PER-GM-K","J.g-1.K-1"
"http://qudt.org/vocab/unit/J-PER-HR","J.h-1"
"http://qudt.org/vocab/unit/J-PER-K","J.K-1"
"http://qudt.org/vocab/unit/J-PER-KiloGM","J.kg-1"
"http://qudt.org/vocab/unit/J-PER-KiloGM-DEG_C","J.kg-1.Cel-1"
"http://qudt.org/vocab/unit/J-PER-KiloGM-K","J.kg-1.K-1"
"http://qudt.org/vocab/unit/J-PER-KiloGM-K-M3","J.kg-1.K-1.m-3"
"http://qudt.org/vocab/unit/J-PER-KiloGM-K-PA","J.kg-1.K-1.Pa-1"
"http://qudt.org/vocab/unit/J-PER-M","J.m-1"
"http://qudt.org/vocab/unit/J-PER-M2","J.m-2"
"http://qudt.org/vocab/unit/J-PER-M2-SEC0pt5-K",NA
"http://qudt.org/vocab/unit/J-PER-M3","J.m-3"
"http://qudt.org/vocab/unit/J-PER-M3-K","J.m-3.K-1"
"http://qudt.org/vocab/unit/J-PER-M4","J.m-4"
"http://qudt.org/vocab/unit/J-PER-MIN","J.min-1"
"http://qudt.org/vocab/unit/J-PER-MOL","J.mol-1"
"http://qudt.org/vocab/unit/J-PER-MOL-K","J.mol-1.K-1"
"http://qudt.org/vocab/unit/J-PER-SEC","J.s-1"
"http://qudt.org/vocab/unit/J-PER-T","J.T-1"
"http://qudt.org/vocab/unit/J-PER-T2","J.T-2"
"http://qudt.org/vocab/unit/J-SEC","J.s"
"http://qudt.org/vocab/unit/J-SEC-PER-MOL","J.s.mol-1"
"http://qudt.org/vocab/unit/K","K"
"http://qudt.org/vocab/unit/K-DAY","K.d"
"http://qudt.org/vocab/unit/K-M","K.m"
"http://qudt.org/vocab/unit/K-M-PER-SEC","K.m.s-1"
"http://qudt.org/vocab/unit/K-M-PER-W","K.m.W-1"
"http://qudt.org/vocab/unit/K-M2-PER-KiloGM-SEC","K.m2.kg-1.s-1"
"http://qudt.org/vocab/unit/K-PA-PER-SEC","K.Pa.s-1"
"http://qudt.org/vocab/unit/K-PER-BAR","K.bar-1"
"http://qudt.org/vocab/unit/K-PER-HR","K.h-1"
"http://qudt.org/vocab/unit/K-PER-K","K.K-1"
"http://qudt.org/vocab/unit/K-PER-M","K.m-1"
"http://qudt.org/vocab/unit/K-PER-MIN","K.min-1"
"http://qudt.org/vocab/unit/K-PER-PA","K.Pa-1"
"http://qudt.org/vocab/unit/K-PER-SEC","K.s-1"
"http://qudt.org/vocab/unit/K-PER-SEC2","K.s-2"
"http://qudt.org/vocab/unit/K-PER-T","K.T-1"
"http://qudt.org/vocab/unit/K-PER-W","K.W-1"
"http://qudt.org/vocab/unit/K-SEC","K.s"
"http://qudt.org/vocab/unit/K2","K2"
"http://qudt.org/vocab/unit/KAT","kat"
"http://qudt.org/vocab/unit/KAT-PER-L","kat.L-1"
"http://qudt.org/vocab/unit/KAT-PER-M3","kat.m-3"
"http://qudt.org/vocab/unit/KAT-PER-MicroL","kat.uL-1"
"http://qudt.org/vocab/unit/KibiBIT","Kibit"
"http://qudt.org/vocab/unit/KibiBIT-PER-M","Kibit.m-1"
"http://qudt.org/vocab/unit/KibiBIT-PER-M2","Kibit.m-2"
"http://qudt.org/vocab/unit/KibiBIT-PER-M3","Kibit.m-3"
"http://qudt.org/vocab/unit/KibiBYTE","KiBy"
"http://qudt.org/vocab/unit/KiloA","kA"
"http://qudt.org/vocab/unit/KiloA-HR","kA.h"
"http://qudt.org/vocab/unit/KiloA-PER-K","kA.K-1"
"http://qudt.org/vocab/unit/KiloA-PER-M","kA.m-1"
"http://qudt.org/vocab/unit/KiloA-PER-M2","kA.m-2"
"http://qudt.org/vocab/unit/KiloBAR","kbar"
"http://qudt.org/vocab/unit/KiloBAUD",NA
"http://qudt.org/vocab/unit/KiloBIT","kbit"
"http://qudt.org/vocab/unit/KiloBIT-PER-SEC","kbit.s-1"
"http://qudt.org/vocab/unit/KiloBQ","kBq"
"http://qudt.org/vocab/unit/KiloBQ-PER-KiloGM","kBq.kg-1"
"http://qudt.org/vocab/unit/KiloBTU_IT","k[Btu_IT]"
"http://qudt.org/vocab/unit/KiloBTU_IT-PER-FT2","k[Btu_IT].[ft_i]-2"
"http://qudt.org/vocab/unit/KiloBTU_IT-PER-HR","k[Btu_IT].h-1"
"http://qudt.org/vocab/unit/KiloBTU_TH","k[Btu_th]"
"http://qudt.org/vocab/unit/KiloBTU_TH-PER-HR","k[Btu_th].h-1"
"http://qudt.org/vocab/unit/KiloBYTE","kBy"
"http://qudt.org/vocab/unit/KiloBYTE-PER-SEC","kBy.s-1"
"http://qudt.org/vocab/unit/KiloC","kC"
"http://qudt.org/vocab/unit/KiloC-PER-M2","kC.m-2"
"http://qudt.org/vocab/unit/KiloC-PER-M3","kC.m-3"
"http://qudt.org/vocab/unit/KiloCAL","kcal"
"http://qudt.org/vocab/unit/KiloCAL-PER-CentiM-SEC-DEG_C","kcal.cm-1.s-1.Cel-1"
"http://qudt.org/vocab/unit/KiloCAL-PER-CentiM2","kcal.cm-2"
"http://qudt.org/vocab/unit/KiloCAL-PER-CentiM2-MIN","kcal.cm-2.min-1"
"http://qudt.org/vocab/unit/KiloCAL-PER-CentiM2-SEC","kcal.cm-2.s-1"
"http://qudt.org/vocab/unit/KiloCAL-PER-GM","kcal.g-1"
"http://qudt.org/vocab/unit/KiloCAL-PER-GM-DEG_C","kcal.g-1.Cel-1"
"http://qudt.org/vocab/unit/KiloCAL-PER-MIN","kcal.min-1"
"http://qudt.org/vocab/unit/KiloCAL-PER-MOL","kcal.mol-1"
"http://qudt.org/vocab/unit/KiloCAL-PER-MOL-DEG_C","kcal.mol-1.Cel-1"
"http://qudt.org/vocab/unit/KiloCAL-PER-SEC","kcal.s-1"
"http://qudt.org/vocab/unit/KiloCAL_IT","kcal_IT"
"http://qudt.org/vocab/unit/KiloCAL_IT-PER-GM-K","kcal_IT.g-1.K-1"
"http://qudt.org/vocab/unit/KiloCAL_IT-PER-HR-M-DEG_C","kcal_IT.h-1.m-1.Cel-1"
"http://qudt.org/vocab/unit/KiloCAL_Mean","kcal_m"
"http://qudt.org/vocab/unit/KiloCAL_TH","kcal_th"
"http://qudt.org/vocab/unit/KiloCAL_TH-PER-HR","kcal_th.h-1"
"http://qudt.org/vocab/unit/KiloCAL_TH-PER-MIN","kcal_th.min-1"
"http://qudt.org/vocab/unit/KiloCAL_TH-PER-SEC","kcal_th.s-1"
"http://qudt.org/vocab/unit/KiloCD","kcd"
"http://qudt.org/vocab/unit/KiloCi","kCi"
"http://qudt.org/vocab/unit/KiloCI","kCi"
"http://qudt.org/vocab/unit/KiloCubicFT","k[ft_i]3"
"http://qudt.org/vocab/unit/KiloEV","keV"
"http://qudt.org/vocab/unit/KiloEV-PER-MicroM","keV.um-1"
"http://qudt.org/vocab/unit/KiloFARAD","kF"
"http://qudt.org/vocab/unit/KiloGAUSS","kG"
"http://qudt.org/vocab/unit/KiloGM","kg"
"http://qudt.org/vocab/unit/KiloGM-CentiM-PER-SEC","kg.cm.s-1"
"http://qudt.org/vocab/unit/KiloGM-CentiM2","kg.cm2"
"http://qudt.org/vocab/unit/KiloGM-K","kg.K"
"http://qudt.org/vocab/unit/KiloGM-M","kg.m"
"http://qudt.org/vocab/unit/KiloGM-M-PER-SEC","kg.m.s-1"
"http://qudt.org/vocab/unit/KiloGM-M-PER-SEC2","kg.m.s-2"
"http://qudt.org/vocab/unit/KiloGM-M2","kg.m2"
"http://qudt.org/vocab/unit/KiloGM-M2-PER-SEC","kg.m2.s-1"
"http://qudt.org/vocab/unit/KiloGM-MilliM2","kg.mm2"
"http://qudt.org/vocab/unit/KiloGM-PER-BAR","kg.bar-1"
"http://qudt.org/vocab/unit/KiloGM-PER-CentiM2","kg.cm-2"
"http://qudt.org/vocab/unit/KiloGM-PER-CentiM3","kg.cm-3"
"http://qudt.org/vocab/unit/KiloGM-PER-CentiM3-BAR","kg.cm-3.bar-1"
"http://qudt.org/vocab/unit/KiloGM-PER-CentiM3-K","kg.cm-3.K-1"
"http://qudt.org/vocab/unit/KiloGM-PER-DAY","kg.d-1"
"http://qudt.org/vocab/unit/KiloGM-PER-DAY-BAR","kg.d-1.bar-1"
"http://qudt.org/vocab/unit/KiloGM-PER-DAY-K","kg.d-1.K-1"
"http://qudt.org/vocab/unit/KiloGM-PER-DeciM3","kg.dm-3"
"http://qudt.org/vocab/unit/KiloGM-PER-DeciM3-BAR","kg.dm-3.bar-1"
"http://qudt.org/vocab/unit/KiloGM-PER-DeciM3-K","kg.dm-3.K-1"
"http://qudt.org/vocab/unit/KiloGM-PER-FT2","kg.[ft_i]-2"
"http://qudt.org/vocab/unit/KiloGM-PER-GigaJ","kg.GJ-1"
"http://qudt.org/vocab/unit/KiloGM-PER-HA","kg.har-1"
"http://qudt.org/vocab/unit/KiloGM-PER-HA-YR","kg.har-1.a-1"
"http://qudt.org/vocab/unit/KiloGM-PER-HR","kg.h-1"
"http://qudt.org/vocab/unit/KiloGM-PER-HR-BAR","kg.h-1.bar-1"
"http://qudt.org/vocab/unit/KiloGM-PER-HR-K","kg.h-1.K-1"
"http://qudt.org/vocab/unit/KiloGM-PER-J","kg.J-1"
"http://qudt.org/vocab/unit/KiloGM-PER-K","kg.K-1"
"http://qudt.org/vocab/unit/KiloGM-PER-KiloGM","kg.kg-1"
"http://qudt.org/vocab/unit/KiloGM-PER-KiloM","kg.km-1"
"http://qudt.org/vocab/unit/KiloGM-PER-KiloM2","kg.km-2"
"http://qudt.org/vocab/unit/KiloGM-PER-KiloMOL","kg.kmol-1"
"http://qudt.org/vocab/unit/KiloGM-PER-L","kg.L-1"
"http://qudt.org/vocab/unit/KiloGM-PER-L-BAR","kg.L-1.bar-1"
"http://qudt.org/vocab/unit/KiloGM-PER-L-K","kg.L-1.K-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M","kg.m-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M-DAY","kg.m-1.d-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M-HR","kg.m-1.h-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M-MIN","kg.m-1.min-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M-SEC","kg.m-1.s-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M-SEC2","kg.m-1.s-2"
"http://qudt.org/vocab/unit/KiloGM-PER-M2","kg.m-2"
"http://qudt.org/vocab/unit/KiloGM-PER-M2-DAY","kg.m-2.d-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M2-PA-SEC","kg.m-2.Pa-1.s-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M2-SEC","kg.m-2.s-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M2-SEC2","kg.m-2.s-2"
"http://qudt.org/vocab/unit/KiloGM-PER-M3","kg.m-3"
"http://qudt.org/vocab/unit/KiloGM-PER-M3-BAR","kg.m-3.bar-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M3-K","kg.m-3.K-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M3-PA","kg.m-3.Pa-1"
"http://qudt.org/vocab/unit/KiloGM-PER-M3-SEC","kg.m-3.s-1"
"http://qudt.org/vocab/unit/KiloGM-PER-MegaBTU_IT","kg.M[Btu_IT]-1"
"http://qudt.org/vocab/unit/KiloGM-PER-MilliM","kg.mm-1"
"http://qudt.org/vocab/unit/KiloGM-PER-MIN","kg.min-1"
"http://qudt.org/vocab/unit/KiloGM-PER-MIN-BAR","kg.min-1.bar-1"
"http://qudt.org/vocab/unit/KiloGM-PER-MIN-K","kg.min-1.K-1"
"http://qudt.org/vocab/unit/KiloGM-PER-MOL","kg.mol-1"
"http://qudt.org/vocab/unit/KiloGM-PER-PA","kg.Pa-1"
"http://qudt.org/vocab/unit/KiloGM-PER-PA-SEC-M","kg.Pa-1.s-1.m-1"
"http://qudt.org/vocab/unit/KiloGM-PER-SEC","kg.s-1"
"http://qudt.org/vocab/unit/KiloGM-PER-SEC-BAR","kg.s-1.bar-1"
"http://qudt.org/vocab/unit/KiloGM-PER-SEC-K","kg.s-1.K-1"
"http://qudt.org/vocab/unit/KiloGM-PER-SEC-M2","kg.s-1.m-2"
"http://qudt.org/vocab/unit/KiloGM-PER-SEC-PA","kg.s-1.Pa-1"
"http://qudt.org/vocab/unit/KiloGM-PER-SEC2","kg.s-2"
"http://qudt.org/vocab/unit/KiloGM-PER-SEC3-K","kg.s-3.K-1"
"http://qudt.org/vocab/unit/KiloGM-PER-YR","kg.a-1"
"http://qudt.org/vocab/unit/KiloGM-SEC2","kg.s2"
"http://qudt.org/vocab/unit/KiloGM_F","kgf"
"http://qudt.org/vocab/unit/KiloGM_F-M","kgf.m"
"http://qudt.org/vocab/unit/KiloGM_F-M-PER-CentiM2","kgf.m.cm-2"
"http://qudt.org/vocab/unit/KiloGM_F-M-PER-SEC","kgf.m.s-1"
"http://qudt.org/vocab/unit/KiloGM_F-PER-CentiM2","kgf.cm-2"
"http://qudt.org/vocab/unit/KiloGM_F-PER-M2","kgf.m-2"
"http://qudt.org/vocab/unit/KiloGM_F-PER-MilliM2","kgf.mm-2"
"http://qudt.org/vocab/unit/KiloGM2-PER-SEC2","kg2.s-2"
"http://qudt.org/vocab/unit/KiloGRAY","kGy"
"http://qudt.org/vocab/unit/KiloH","kH"
"http://qudt.org/vocab/unit/KiloHZ","kHz"
"http://qudt.org/vocab/unit/KiloHZ-M","kHz.m"
"http://qudt.org/vocab/unit/KiloINDIV",NA
"http://qudt.org/vocab/unit/KiloJ","kJ"
"http://qudt.org/vocab/unit/KiloJ-PER-DAY","kJ.d-1"
"http://qudt.org/vocab/unit/KiloJ-PER-HR","kJ.h-1"
