"unit","ucumCode","qudtUnit","qudtUri"
"A.m-1","A/m","A-PER-M","http://qudt.org/vocab/unit/A-PER-M"
"A.m-1","A.m-1","A-PER-M","http://qudt.org/vocab/unit/A-PER-M"
"A.m-2","A/m2","A-PER-M2","http://qudt.org/vocab/unit/A-PER-M2"
"A.m-2","A.m-2","A-PER-M2","http://qudt.org/vocab/unit/A-PER-M2"
"A/m2","A/m2","A-PER-M2","http://qudt.org/vocab/unit/A-PER-M2"
"A/m2","A.m-2","A-PER-M2","http://qudt.org/vocab/unit/A-PER-M2"
"A.m-2.K-1","A.m-2.K-1","A-PER-M2-K2","http://qudt.org/vocab/unit/A-PER-M2-K2"
"A.m-2.K-1","A/(m2.K)","A-PER-M2-K2","http://qudt.org/vocab/unit/A-PER-M2-K2"
"A/(m2.K)","A.m-2.K-1","A-PER-M2-K2","http://qudt.org/vocab/unit/A-PER-M2-K2"
"A/(m2.K)","A/(m2.K)","A-PER-M2-K2","http://qudt.org/vocab/unit/A-PER-M2-K2"
"A/mm","A.mm-1","A-PER-MilliM","http://qudt.org/vocab/unit/A-PER-MilliM"
"A/mm","A/mm","A-PER-MilliM","http://qudt.org/vocab/unit/A-PER-MilliM"
"A.mm-1","A.mm-1","A-PER-MilliM","http://qudt.org/vocab/unit/A-PER-MilliM"
"A.mm-1","A/mm","A-PER-MilliM","http://qudt.org/vocab/unit/A-PER-MilliM"
"A/mm2","A.mm-2","A-PER-MilliM2","http://qudt.org/vocab/unit/A-PER-MilliM2"
"A/mm2","A/mm2","A-PER-MilliM2","http://qudt.org/vocab/unit/A-PER-MilliM2"
"A.mm-2","A.mm-2","A-PER-MilliM2","http://qudt.org/vocab/unit/A-PER-MilliM2"
"A.mm-2","A/mm2","A-PER-MilliM2","http://qudt.org/vocab/unit/A-PER-MilliM2"
"A.rad-1","A/rad","A-PER-RAD","http://qudt.org/vocab/unit/A-PER-RAD"
"A.rad-1","A.rad-1","A-PER-RAD","http://qudt.org/vocab/unit/A-PER-RAD"
"A/rad","A/rad","A-PER-RAD","http://qudt.org/vocab/unit/A-PER-RAD"
"A/rad","A.rad-1","A-PER-RAD","http://qudt.org/vocab/unit/A-PER-RAD"
"A.s","A.s","A-SEC","http://qudt.org/vocab/unit/A-SEC"
"Bi","Bi","A_Ab","http://qudt.org/vocab/unit/A_Ab"
"Bi.cm2","Bi.cm2","A_Ab-CentiM2","http://qudt.org/vocab/unit/A_Ab-CentiM2"
"Bi.cm-2","Bi.cm-2","A_Ab-PER-CentiM2","http://qudt.org/vocab/unit/A_Ab-PER-CentiM2"
"Bi.cm-2","Bi/cm2","A_Ab-PER-CentiM2","http://qudt.org/vocab/unit/A_Ab-PER-CentiM2"
"Bi/cm2","Bi.cm-2","A_Ab-PER-CentiM2","http://qudt.org/vocab/unit/A_Ab-PER-CentiM2"
"Bi/cm2","Bi/cm2","A_Ab-PER-CentiM2","http://qudt.org/vocab/unit/A_Ab-PER-CentiM2"
NA,NA,"A_Stat","http://qudt.org/vocab/unit/A_Stat"
NA,NA,"A_Stat-PER-CentiM2","http://qudt.org/vocab/unit/A_Stat-PER-CentiM2"
"acre","[acr_br]","AC","http://qudt.org/vocab/unit/AC"
"acres","[acr_br]","AC","http://qudt.org/vocab/unit/AC"
"[acr_br]","[acr_br]","AC","http://qudt.org/vocab/unit/AC"
"acres","[acr_br]","AC","http://qudt.org/vocab/unit/AC"
"[acr_br].[ft_i]","[acr_br].[ft_i]","AC-FT","http://qudt.org/vocab/unit/AC-FT"
NA,NA,"AFN","http://qudt.org/vocab/unit/AFN"
NA,NA,"AMD","http://qudt.org/vocab/unit/AMD"
"u","u","AMU","http://qudt.org/vocab/unit/AMU"
"Ao","Ao","ANGSTROM","http://qudt.org/vocab/unit/ANGSTROM"
"angstrom","Ao","ANGSTROM","http://qudt.org/vocab/unit/ANGSTROM"
NA,NA,"ANGSTROM3","http://qudt.org/vocab/unit/ANGSTROM3"
"'","'","ARCMIN","http://qudt.org/vocab/unit/ARCMIN"
"''","''","ARCSEC","http://qudt.org/vocab/unit/ARCSEC"
"ar","ar","ARE","http://qudt.org/vocab/unit/ARE"
NA,NA,"ARS","http://qudt.org/vocab/unit/ARS"
NA,NA,"AT","http://qudt.org/vocab/unit/AT"
NA,NA,"AT-PER-IN","http://qudt.org/vocab/unit/AT-PER-IN"
NA,NA,"AT-PER-M","http://qudt.org/vocab/unit/AT-PER-M"
"atm","atm","ATM","http://qudt.org/vocab/unit/ATM"
"atms","atm","ATM","http://qudt.org/vocab/unit/ATM"
"atmosphere","atm","ATM","http://qudt.org/vocab/unit/ATM"
NA,NA,"ATM-M3-PER-MOL","http://qudt.org/vocab/unit/ATM-M3-PER-MOL"
"att","att","ATM_T","http://qudt.org/vocab/unit/ATM_T"
"aC","aC","AttoC","http://qudt.org/vocab/unit/AttoC"
"aF","aF","AttoFARAD","http://qudt.org/vocab/unit/AttoFARAD"
"aJ","aJ","AttoJ","http://qudt.org/vocab/unit/AttoJ"
"aJ.s","aJ.s","AttoJ-SEC","http://qudt.org/vocab/unit/AttoJ-SEC"
"AU","AU","AU","http://qudt.org/vocab/unit/AU"
NA,NA,"AUD","http://qudt.org/vocab/unit/AUD"
NA,NA,"AWG","http://qudt.org/vocab/unit/AWG"
NA,NA,"AZN","http://qudt.org/vocab/unit/AZN"
"B","B","B","http://qudt.org/vocab/unit/B"
NA,NA,"BAN","http://qudt.org/vocab/unit/BAN"
"bar","bar","BAR","http://qudt.org/vocab/unit/BAR"
"bar","bar","BAR","http://qudt.org/vocab/unit/BAR"
"bar.L/s","bar.L.s-1","BAR-L-PER-SEC","http://qudt.org/vocab/unit/BAR-L-PER-SEC"
"bar.L/s","bar.L/s","BAR-L-PER-SEC","http://qudt.org/vocab/unit/BAR-L-PER-SEC"
"bar.L.s-1","bar.L.s-1","BAR-L-PER-SEC","http://qudt.org/vocab/unit/BAR-L-PER-SEC"
"bar.L.s-1","bar.L/s","BAR-L-PER-SEC","http://qudt.org/vocab/unit/BAR-L-PER-SEC"
"bar.m3.s-1","bar.m3/s","BAR-M3-PER-SEC","http://qudt.org/vocab/unit/BAR-M3-PER-SEC"
"bar.m3.s-1","bar.m3.s-1","BAR-M3-PER-SEC","http://qudt.org/vocab/unit/BAR-M3-PER-SEC"
"bar.m3/s","bar.m3/s","BAR-M3-PER-SEC","http://qudt.org/vocab/unit/BAR-M3-PER-SEC"
"bar.m3/s","bar.m3.s-1","BAR-M3-PER-SEC","http://qudt.org/vocab/unit/BAR-M3-PER-SEC"
"bar.bar-1","bar.bar-1","BAR-PER-BAR","http://qudt.org/vocab/unit/BAR-PER-BAR"
"bar.bar-1","bar/bar","BAR-PER-BAR","http://qudt.org/vocab/unit/BAR-PER-BAR"
"bar/bar","bar.bar-1","BAR-PER-BAR","http://qudt.org/vocab/unit/BAR-PER-BAR"
"bar/bar","bar/bar","BAR-PER-BAR","http://qudt.org/vocab/unit/BAR-PER-BAR"
"bar/K","bar/K","BAR-PER-K","http://qudt.org/vocab/unit/BAR-PER-K"
"bar/K","bar.K-1","BAR-PER-K","http://qudt.org/vocab/unit/BAR-PER-K"
"bar.K-1","bar/K","BAR-PER-K","http://qudt.org/vocab/unit/BAR-PER-K"
"bar.K-1","bar.K-1","BAR-PER-K","http://qudt.org/vocab/unit/BAR-PER-K"
NA,NA,"BARAD","http://qudt.org/vocab/unit/BARAD"
"b","b","BARN","http://qudt.org/vocab/unit/BARN"
NA,NA,"BARYE","http://qudt.org/vocab/unit/BARYE"
NA,NA,"BBD","http://qudt.org/vocab/unit/BBD"
"[bbl_us]","[bbl_us]","BBL","http://qudt.org/vocab/unit/BBL"
NA,NA,"BBL_UK_PET","http://qudt.org/vocab/unit/BBL_UK_PET"
NA,NA,"BBL_UK_PET-PER-DAY","http://qudt.org/vocab/unit/BBL_UK_PET-PER-DAY"
NA,NA,"BBL_UK_PET-PER-HR","http://qudt.org/vocab/unit/BBL_UK_PET-PER-HR"
NA,NA,"BBL_UK_PET-PER-MIN","http://qudt.org/vocab/unit/BBL_UK_PET-PER-MIN"
NA,NA,"BBL_UK_PET-PER-SEC","http://qudt.org/vocab/unit/BBL_UK_PET-PER-SEC"
"[bbl_us]","[bbl_us]","BBL_US","http://qudt.org/vocab/unit/BBL_US"
"[bbl_us]/d","[bbl_us]/d","BBL_US-PER-DAY","http://qudt.org/vocab/unit/BBL_US-PER-DAY"
"[bbl_us]/d","[bbl_us].d-1","BBL_US-PER-DAY","http://qudt.org/vocab/unit/BBL_US-PER-DAY"
"[bbl_us].d-1","[bbl_us]/d","BBL_US-PER-DAY","http://qudt.org/vocab/unit/BBL_US-PER-DAY"
"[bbl_us].d-1","[bbl_us].d-1","BBL_US-PER-DAY","http://qudt.org/vocab/unit/BBL_US-PER-DAY"
"[bbl_us]/min","[bbl_us]/min","BBL_US-PER-MIN","http://qudt.org/vocab/unit/BBL_US-PER-MIN"
"[bbl_us]/min","[bbl_us].min-1","BBL_US-PER-MIN","http://qudt.org/vocab/unit/BBL_US-PER-MIN"
"[bbl_us].min-1","[bbl_us]/min","BBL_US-PER-MIN","http://qudt.org/vocab/unit/BBL_US-PER-MIN"
"[bbl_us].min-1","[bbl_us].min-1","BBL_US-PER-MIN","http://qudt.org/vocab/unit/BBL_US-PER-MIN"
NA,NA,"BBL_US_DRY","http://qudt.org/vocab/unit/BBL_US_DRY"
"[bbl_us]/h","[bbl_us]/h","BBL_US_PET-PER-HR","http://qudt.org/vocab/unit/BBL_US_PET-PER-HR"
"[bbl_us]/h","[bbl_us].h-1","BBL_US_PET-PER-HR","http://qudt.org/vocab/unit/BBL_US_PET-PER-HR"
"[bbl_us].h-1","[bbl_us]/h","BBL_US_PET-PER-HR","http://qudt.org/vocab/unit/BBL_US_PET-PER-HR"
"[bbl_us].h-1","[bbl_us].h-1","BBL_US_PET-PER-HR","http://qudt.org/vocab/unit/BBL_US_PET-PER-HR"
"[bbl_us]/s","[bbl_us].s-1","BBL_US_PET-PER-SEC","http://qudt.org/vocab/unit/BBL_US_PET-PER-SEC"
"[bbl_us]/s","[bbl_us]/s","BBL_US_PET-PER-SEC","http://qudt.org/vocab/unit/BBL_US_PET-PER-SEC"
"[bbl_us].s-1","[bbl_us].s-1","BBL_US_PET-PER-SEC","http://qudt.org/vocab/unit/BBL_US_PET-PER-SEC"
"[bbl_us].s-1","[bbl_us]/s","BBL_US_PET-PER-SEC","http://qudt.org/vocab/unit/BBL_US_PET-PER-SEC"
NA,NA,"BDT","http://qudt.org/vocab/unit/BDT"
"min-1{H.B.}","/min{H.B.}","BEAT-PER-MIN","http://qudt.org/vocab/unit/BEAT-PER-MIN"
"min-1{H.B.}","min-1{H.B.}","BEAT-PER-MIN","http://qudt.org/vocab/unit/BEAT-PER-MIN"
"/min{H.B.}","/min{H.B.}","BEAT-PER-MIN","http://qudt.org/vocab/unit/BEAT-PER-MIN"
"/min{H.B.}","min-1{H.B.}","BEAT-PER-MIN","http://qudt.org/vocab/unit/BEAT-PER-MIN"
NA,NA,"BelizeDollar","http://qudt.org/vocab/unit/BelizeDollar"
NA,NA,"BermudaDollar","http://qudt.org/vocab/unit/BermudaDollar"
NA,NA,"BFT","http://qudt.org/vocab/unit/BFT"
NA,NA,"BHD","http://qudt.org/vocab/unit/BHD"
"Bi","Bi","BIOT","http://qudt.org/vocab/unit/BIOT"
"bit","bit","BIT","http://qudt.org/vocab/unit/BIT"
"bit.s-1","Bd","BIT-PER-SEC","http://qudt.org/vocab/unit/BIT-PER-SEC"
"bit.s-1","bit/s","BIT-PER-SEC","http://qudt.org/vocab/unit/BIT-PER-SEC"
"bit.s-1","bit.s-1","BIT-PER-SEC","http://qudt.org/vocab/unit/BIT-PER-SEC"
"Bd","Bd","BIT-PER-SEC","http://qudt.org/vocab/unit/BIT-PER-SEC"
"Bd","bit/s","BIT-PER-SEC","http://qudt.org/vocab/unit/BIT-PER-SEC"
"Bd","bit.s-1","BIT-PER-SEC","http://qudt.org/vocab/unit/BIT-PER-SEC"
"bit/s","Bd","BIT-PER-SEC","http://qudt.org/vocab/unit/BIT-PER-SEC"
"bit/s","bit/s","BIT-PER-SEC","http://qudt.org/vocab/unit/BIT-PER-SEC"
"bit/s","bit.s-1","BIT-PER-SEC","http://qudt.org/vocab/unit/BIT-PER-SEC"
NA,NA,"BolivianMvdol","http://qudt.org/vocab/unit/BolivianMvdol"
NA,NA,"Boliviano","http://qudt.org/vocab/unit/Boliviano"
"Bq","Bq","BQ","http://qudt.org/vocab/unit/BQ"
"Bq.kg-1","Bq.kg-1","BQ-PER-KiloGM","http://qudt.org/vocab/unit/BQ-PER-KiloGM"
"Bq.kg-1","Bq/kg","BQ-PER-KiloGM","http://qudt.org/vocab/unit/BQ-PER-KiloGM"
"Bq/kg","Bq.kg-1","BQ-PER-KiloGM","http://qudt.org/vocab/unit/BQ-PER-KiloGM"
"Bq/kg","Bq/kg","BQ-PER-KiloGM","http://qudt.org/vocab/unit/BQ-PER-KiloGM"
"Bq.L-1","Bq.L-1","BQ-PER-L","http://qudt.org/vocab/unit/BQ-PER-L"
"Bq.m-2","Bq.m-2","BQ-PER-M2","http://qudt.org/vocab/unit/BQ-PER-M2"
"Bq.m-2","Bq/m2","BQ-PER-M2","http://qudt.org/vocab/unit/BQ-PER-M2"
"Bq/m2","Bq.m-2","BQ-PER-M2","http://qudt.org/vocab/unit/BQ-PER-M2"
"Bq/m2","Bq/m2","BQ-PER-M2","http://qudt.org/vocab/unit/BQ-PER-M2"
"Bq/m3","Bq/m3","BQ-PER-M3","http://qudt.org/vocab/unit/BQ-PER-M3"
"Bq/m3","Bq.m-3","BQ-PER-M3","http://qudt.org/vocab/unit/BQ-PER-M3"
"Bq.m-3","Bq/m3","BQ-PER-M3","http://qudt.org/vocab/unit/BQ-PER-M3"
"Bq.m-3","Bq.m-3","BQ-PER-M3","http://qudt.org/vocab/unit/BQ-PER-M3"
"Bq.s.m-3","Bq.s.m-3","BQ-SEC-PER-M3","http://qudt.org/vocab/unit/BQ-SEC-PER-M3"
NA,NA,"BrazilianReal","http://qudt.org/vocab/unit/BrazilianReal"
"/min{breath}","min-1{breath}","BREATH-PER-MIN","http://qudt.org/vocab/unit/BREATH-PER-MIN"
"/min{breath}","/min{breath}","BREATH-PER-MIN","http://qudt.org/vocab/unit/BREATH-PER-MIN"
"min-1{breath}","min-1{breath}","BREATH-PER-MIN","http://qudt.org/vocab/unit/BREATH-PER-MIN"
"min-1{breath}","/min{breath}","BREATH-PER-MIN","http://qudt.org/vocab/unit/BREATH-PER-MIN"
NA,NA,"BruneiDollar","http://qudt.org/vocab/unit/BruneiDollar"
NA,NA,"BSD","http://qudt.org/vocab/unit/BSD"
"[Btu_IT]","[Btu_IT]","BTU_IT","http://qudt.org/vocab/unit/BTU_IT"
"[Btu_IT].[ft_i]","[Btu_IT].[ft_i]","BTU_IT-FT","http://qudt.org/vocab/unit/BTU_IT-FT"
"[Btu_IT].[ft_i]/([ft_i]2.h.[degF])","[Btu_IT].[ft_i]/([ft_i]2.h.[degF])","BTU_IT-FT-PER-FT2-HR-DEG_F","http://qudt.org/vocab/unit/BTU_IT-FT-PER-FT2-HR-DEG_F"
"[Btu_IT].[ft_i]/([ft_i]2.h.[degF])","[Btu_IT].[ft_i].[ft_i]-2.h-1.[degF]-1","BTU_IT-FT-PER-FT2-HR-DEG_F","http://qudt.org/vocab/unit/BTU_IT-FT-PER-FT2-HR-DEG_F"
"[Btu_IT].[ft_i].[ft_i]-2.h-1.[degF]-1","[Btu_IT].[ft_i]/([ft_i]2.h.[degF])","BTU_IT-FT-PER-FT2-HR-DEG_F","http://qudt.org/vocab/unit/BTU_IT-FT-PER-FT2-HR-DEG_F"
"[Btu_IT].[ft_i].[ft_i]-2.h-1.[degF]-1","[Btu_IT].[ft_i].[ft_i]-2.h-1.[degF]-1","BTU_IT-FT-PER-FT2-HR-DEG_F","http://qudt.org/vocab/unit/BTU_IT-FT-PER-FT2-HR-DEG_F"
"[Btu_IT].[in_i]","[Btu_IT].[in_i]","BTU_IT-IN","http://qudt.org/vocab/unit/BTU_IT-IN"
"[Btu_IT].[in_i].[ft_i]-2.h-1.[degF]-1","[Btu_IT].[in_i].[ft_i]-2.h-1.[degF]-1","BTU_IT-IN-PER-FT2-HR-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-HR-DEG_F"
"[Btu_IT].[in_i].[ft_i]-2.h-1.[degF]-1","[Btu_IT].[in_i]/([ft_i]2.h.[degF])","BTU_IT-IN-PER-FT2-HR-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-HR-DEG_F"
"[Btu_IT].[in_i]/([ft_i]2.h.[degF])","[Btu_IT].[in_i].[ft_i]-2.h-1.[degF]-1","BTU_IT-IN-PER-FT2-HR-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-HR-DEG_F"
"[Btu_IT].[in_i]/([ft_i]2.h.[degF])","[Btu_IT].[in_i]/([ft_i]2.h.[degF])","BTU_IT-IN-PER-FT2-HR-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-HR-DEG_F"
"[Btu_IT].[in_i].[ft_i]-2.s-1.[degF]-1","[Btu_IT].[in_i]/([ft_i]2.s.[degF])","BTU_IT-IN-PER-FT2-SEC-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-SEC-DEG_F"
"[Btu_IT].[in_i].[ft_i]-2.s-1.[degF]-1","[Btu_IT].[in_i].[ft_i]-2.s-1.[degF]-1","BTU_IT-IN-PER-FT2-SEC-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-SEC-DEG_F"
"[Btu_IT].[in_i]/([ft_i]2.s.[degF])","[Btu_IT].[in_i]/([ft_i]2.s.[degF])","BTU_IT-IN-PER-FT2-SEC-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-SEC-DEG_F"
"[Btu_IT].[in_i]/([ft_i]2.s.[degF])","[Btu_IT].[in_i].[ft_i]-2.s-1.[degF]-1","BTU_IT-IN-PER-FT2-SEC-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-SEC-DEG_F"
"[Btu_IT].[in_i]/(h.[ft_i]2.[degF])","[Btu_IT].[in_i]/(h.[ft_i]2.[degF])","BTU_IT-IN-PER-HR-FT2-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-HR-FT2-DEG_F"
"[Btu_IT].[in_i]/(h.[ft_i]2.[degF])","[Btu_IT].[in_i].h-1.[ft_i]-2.[degF]-1","BTU_IT-IN-PER-HR-FT2-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-HR-FT2-DEG_F"
"[Btu_IT].[in_i].h-1.[ft_i]-2.[degF]-1","[Btu_IT].[in_i]/(h.[ft_i]2.[degF])","BTU_IT-IN-PER-HR-FT2-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-HR-FT2-DEG_F"
"[Btu_IT].[in_i].h-1.[ft_i]-2.[degF]-1","[Btu_IT].[in_i].h-1.[ft_i]-2.[degF]-1","BTU_IT-IN-PER-HR-FT2-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-HR-FT2-DEG_F"
"[Btu_IT].[in_i].s-1.[ft_i]-2.[degF]-1","[Btu_IT].[in_i].s-1.[ft_i]-2.[degF]-1","BTU_IT-IN-PER-SEC-FT2-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-SEC-FT2-DEG_F"
"[Btu_IT].[in_i].s-1.[ft_i]-2.[degF]-1","[Btu_IT].[in_i]/(s.[ft_i]2.[degF])","BTU_IT-IN-PER-SEC-FT2-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-SEC-FT2-DEG_F"
"[Btu_IT].[in_i]/(s.[ft_i]2.[degF])","[Btu_IT].[in_i].s-1.[ft_i]-2.[degF]-1","BTU_IT-IN-PER-SEC-FT2-DEG_F","http://qudt.org/vocab/unit/BTU_IT-IN-PER-SEC-FT2-DEG_F"
