"unit_EDI","unit_QUDT","dimVec","dimensionVector","s_EDI","s_QUDT"
"MegaJ-PER-M2-YR","KiloW-PER-M2","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/KiloW-PER-M2"
"MegaJ-PER-M2-YR","M-PA-PER-SEC","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/M-PA-PER-SEC"
"MegaJ-PER-M2-YR","MegaJ-PER-M2-DAY","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/MegaJ-PER-M2-DAY"
"MegaJ-PER-M2-YR","MicroW-PER-M2","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/MicroW-PER-M2"
"MegaJ-PER-M2-YR","MilliW-PER-M2","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/MilliW-PER-M2"
"MegaJ-PER-M2-YR","NanoW-PER-M2","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/NanoW-PER-M2"
"MegaJ-PER-M2-YR","PA-M-PER-SEC","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/PA-M-PER-SEC"
"MegaJ-PER-M2-YR","PicoW-PER-M2","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/PicoW-PER-M2"
"MegaJ-PER-M2-YR","W-PER-CentiM2","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/W-PER-CentiM2"
"MegaJ-PER-M2-YR","W-PER-FT2","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/W-PER-FT2"
"MegaJ-PER-M2-YR","W-PER-IN2","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/W-PER-IN2"
"MegaJ-PER-M2-YR","W-PER-M2","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/W-PER-M2"
"MegaJ-PER-M2-YR","W-PER-M2-SR","A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0","http://qudt.org/vocab/unit/MegaJ-PER-M2-YR","http://qudt.org/vocab/unit/W-PER-M2-SR"
"MegaL-PER-KiloM2","ANGSTROM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/ANGSTROM"
"MegaL-PER-KiloM2","AU","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/AU"
"MegaL-PER-KiloM2","BTU_IT-PER-LB_F","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/BTU_IT-PER-LB_F"
"MegaL-PER-KiloM2","CentiM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/CentiM"
"MegaL-PER-KiloM2","CH","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/CH"
"MegaL-PER-KiloM2","CHAIN_US","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/CHAIN_US"
"MegaL-PER-KiloM2","DecaM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/DecaM"
"MegaL-PER-KiloM2","DeciM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/DeciM"
"MegaL-PER-KiloM2","FATH","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/FATH"
"MegaL-PER-KiloM2","FemtoM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/FemtoM"
"MegaL-PER-KiloM2","FM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/FM"
"MegaL-PER-KiloM2","FT","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/FT"
"MegaL-PER-KiloM2","FT_US","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/FT_US"
"MegaL-PER-KiloM2","FUR","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/FUR"
"MegaL-PER-KiloM2","FUR_Long","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/FUR_Long"
"MegaL-PER-KiloM2","GA_Charriere","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/GA_Charriere"
"MegaL-PER-KiloM2","GAUGE_FR","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/GAUGE_FR"
"MegaL-PER-KiloM2","HectoM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/HectoM"
"MegaL-PER-KiloM2","IN","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/IN"
"MegaL-PER-KiloM2","IN-PER-2PiRAD","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/IN-PER-2PiRAD"
"MegaL-PER-KiloM2","IN-PER-REV","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/IN-PER-REV"
"MegaL-PER-KiloM2","KiloM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/KiloM"
"MegaL-PER-KiloM2","LY","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/LY"
"MegaL-PER-KiloM2","M","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/M"
"MegaL-PER-KiloM2","M-PER-RAD","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/M-PER-RAD"
"MegaL-PER-KiloM2","M2-PER-M","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/M2-PER-M"
"MegaL-PER-KiloM2","M3-PER-HA","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/M3-PER-HA"
"MegaL-PER-KiloM2","M3-PER-M2","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/M3-PER-M2"
"MegaL-PER-KiloM2","MI","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/MI"
"MegaL-PER-KiloM2","MI_N","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/MI_N"
"MegaL-PER-KiloM2","MI_US","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/MI_US"
"MegaL-PER-KiloM2","MicroIN","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/MicroIN"
"MegaL-PER-KiloM2","MicroM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/MicroM"
"MegaL-PER-KiloM2","MilLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/MilLength"
"MegaL-PER-KiloM2","MilliIN","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/MilliIN"
"MegaL-PER-KiloM2","MilliM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/MilliM"
"MegaL-PER-KiloM2","N-M-PER-W0dot5","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/N-M-PER-W0dot5"
"MegaL-PER-KiloM2","NanoM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/NanoM"
"MegaL-PER-KiloM2","PARSEC","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/PARSEC"
"MegaL-PER-KiloM2","PCA","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/PCA"
"MegaL-PER-KiloM2","PicoM","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/PicoM"
"MegaL-PER-KiloM2","PlanckLength","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/PlanckLength"
"MegaL-PER-KiloM2","PT","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/PT"
"MegaL-PER-KiloM2","PT_BIG","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/PT_BIG"
"MegaL-PER-KiloM2","ROD","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/ROD"
"MegaL-PER-KiloM2","YD","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/YD"
"MegaL-PER-KiloM2","ZOLL","A0E0L1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T0D0","http://qudt.org/vocab/unit/MegaL-PER-KiloM2","http://qudt.org/vocab/unit/ZOLL"
"MI_US-PER-SEC","BFT","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/BFT"
"MI_US-PER-SEC","CentiM-PER-HR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/CentiM-PER-HR"
"MI_US-PER-SEC","CentiM-PER-KiloYR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/CentiM-PER-KiloYR"
"MI_US-PER-SEC","CentiM-PER-SEC","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/CentiM-PER-SEC"
"MI_US-PER-SEC","CentiM-PER-YR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/CentiM-PER-YR"
"MI_US-PER-SEC","FT-PER-DAY","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/FT-PER-DAY"
"MI_US-PER-SEC","FT-PER-HR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/FT-PER-HR"
"MI_US-PER-SEC","FT-PER-MIN","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/FT-PER-MIN"
"MI_US-PER-SEC","FT-PER-SEC","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/FT-PER-SEC"
"MI_US-PER-SEC","FT3-PER-MIN-FT2","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/FT3-PER-MIN-FT2"
"MI_US-PER-SEC","GigaHZ-M","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/GigaHZ-M"
"MI_US-PER-SEC","HZ-M","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/HZ-M"
"MI_US-PER-SEC","IN-PER-MIN","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/IN-PER-MIN"
"MI_US-PER-SEC","IN-PER-SEC","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/IN-PER-SEC"
"MI_US-PER-SEC","IN-PER-YR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/IN-PER-YR"
"MI_US-PER-SEC","KiloHZ-M","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/KiloHZ-M"
"MI_US-PER-SEC","KiloM-PER-DAY","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/KiloM-PER-DAY"
"MI_US-PER-SEC","KiloM-PER-HR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/KiloM-PER-HR"
"MI_US-PER-SEC","KiloM-PER-SEC","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/KiloM-PER-SEC"
"MI_US-PER-SEC","KN","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/KN"
"MI_US-PER-SEC","L-PER-SEC-M2","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/L-PER-SEC-M2"
"MI_US-PER-SEC","M-PER-DAY","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/M-PER-DAY"
"MI_US-PER-SEC","M-PER-HR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/M-PER-HR"
"MI_US-PER-SEC","M-PER-MIN","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/M-PER-MIN"
"MI_US-PER-SEC","M-PER-SEC","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"MI_US-PER-SEC","M-PER-YR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/M-PER-YR"
"MI_US-PER-SEC","M3-PER-HA-YR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/M3-PER-HA-YR"
"MI_US-PER-SEC","M3-PER-SEC-M2","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC-M2"
"MI_US-PER-SEC","MegaHZ-KiloM","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MegaHZ-KiloM"
"MI_US-PER-SEC","MegaHZ-M","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MegaHZ-M"
"MI_US-PER-SEC","MI-PER-HR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MI-PER-HR"
"MI_US-PER-SEC","MI-PER-MIN","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MI-PER-MIN"
"MI_US-PER-SEC","MI-PER-SEC","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MI-PER-SEC"
"MI_US-PER-SEC","MI_N-PER-HR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MI_N-PER-HR"
"MI_US-PER-SEC","MI_N-PER-MIN","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MI_N-PER-MIN"
"MI_US-PER-SEC","MicroM-PER-MIN","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MicroM-PER-MIN"
"MI_US-PER-SEC","MicroM-PER-SEC","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MicroM-PER-SEC"
"MI_US-PER-SEC","MilliL-PER-CentiM2-MIN","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MilliL-PER-CentiM2-MIN"
"MI_US-PER-SEC","MilliL-PER-CentiM2-SEC","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MilliL-PER-CentiM2-SEC"
"MI_US-PER-SEC","MilliL-PER-M2-DAY","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MilliL-PER-M2-DAY"
"MI_US-PER-SEC","MilliM-PER-DAY","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MilliM-PER-DAY"
"MI_US-PER-SEC","MilliM-PER-HR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MilliM-PER-HR"
"MI_US-PER-SEC","MilliM-PER-MIN","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MilliM-PER-MIN"
"MI_US-PER-SEC","MilliM-PER-SEC","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MilliM-PER-SEC"
"MI_US-PER-SEC","MilliM-PER-YR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/MilliM-PER-YR"
"MI_US-PER-SEC","W-PER-M2-PA","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/W-PER-M2-PA"
"MI_US-PER-SEC","YD-PER-HR","A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0","http://qudt.org/vocab/unit/MI_US-PER-SEC","http://qudt.org/vocab/unit/YD-PER-HR"
