"QK_EDI","QK_QUDT","dimVec","dimensionVector","s_EDI","s_QUDT"
"TimeRatio","LandeGFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LandeGFactor"
"TimeRatio","LeakageFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LeakageFactor"
"TimeRatio","LengthRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LengthRatio"
"TimeRatio","Lethargy","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Lethargy"
"TimeRatio","LiftCoefficient","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LiftCoefficient"
"TimeRatio","LinearStrain","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LinearStrain"
"TimeRatio","Log10Ratio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Log10Ratio"
"TimeRatio","LogarithmicFrequencyInterval","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LogarithmicFrequencyInterval"
"TimeRatio","LogarithmicFrequencyIntervalToBase10","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LogarithmicFrequencyIntervalToBase10"
"TimeRatio","LogarithmRatioToBase10","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LogarithmRatioToBase10"
"TimeRatio","LogarithmRatioToBaseE","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LogarithmRatioToBaseE"
"TimeRatio","LogOctanolAirPartitionCoefficient","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LogOctanolAirPartitionCoefficient"
"TimeRatio","LogOctanolWaterPartitionCoefficient","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LogOctanolWaterPartitionCoefficient"
"TimeRatio","Long-RangeOrderParameter","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Long-RangeOrderParameter"
"TimeRatio","LossAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LossAngle"
"TimeRatio","LossFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LossFactor"
"TimeRatio","Loudness","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Loudness"
"TimeRatio","LoudnessLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LoudnessLevel"
"TimeRatio","LuminousFluxRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LuminousFluxRatio"
"TimeRatio","LuminousIntensityDistribution","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/LuminousIntensityDistribution"
"TimeRatio","MachNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MachNumber"
"TimeRatio","MadelungConstant","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MadelungConstant"
"TimeRatio","MagneticQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MagneticQuantumNumber"
"TimeRatio","MagneticSusceptability","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MagneticSusceptability"
"TimeRatio","MassFraction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MassFraction"
"TimeRatio","MassFractionOfDryMatter","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MassFractionOfDryMatter"
"TimeRatio","MassFractionOfWater","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MassFractionOfWater"
"TimeRatio","MassNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MassNumber"
"TimeRatio","MassRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MassRatio"
"TimeRatio","MassRatioOfWaterToDryMatter","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MassRatioOfWaterToDryMatter"
"TimeRatio","MassRatioOfWaterVapourToDryGas","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MassRatioOfWaterVapourToDryGas"
"TimeRatio","MicrobialFormation","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MicrobialFormation"
"TimeRatio","MicroCanonicalPartitionFunction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MicroCanonicalPartitionFunction"
"TimeRatio","MobilityRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MobilityRatio"
"TimeRatio","MoleFraction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MoleFraction"
"TimeRatio","MultiplicationFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/MultiplicationFactor"
"TimeRatio","NapierianAbsorbance","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/NapierianAbsorbance"
"TimeRatio","NeutralRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/NeutralRatio"
"TimeRatio","NeutronNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/NeutronNumber"
"TimeRatio","NeutronYieldPerAbsorption","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/NeutronYieldPerAbsorption"
"TimeRatio","NeutronYieldPerFission","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/NeutronYieldPerFission"
"TimeRatio","Non-LeakageProbability","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Non-LeakageProbability"
"TimeRatio","NormalizedDimensionlessRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/NormalizedDimensionlessRatio"
"TimeRatio","NuclearSpinQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/NuclearSpinQuantumNumber"
"TimeRatio","NucleonNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/NucleonNumber"
"TimeRatio","NumberOfParticles","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/NumberOfParticles"
"TimeRatio","OpeningRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/OpeningRatio"
"TimeRatio","OrbitalAngularMomentumQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/OrbitalAngularMomentumQuantumNumber"
"TimeRatio","OrderOfReflection","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/OrderOfReflection"
"TimeRatio","OsmoticCoefficient","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/OsmoticCoefficient"
"TimeRatio","PackingFraction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PackingFraction"
"TimeRatio","PayloadRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PayloadRatio"
"TimeRatio","PermeabilityRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PermeabilityRatio"
"TimeRatio","PermittivityRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PermittivityRatio"
"TimeRatio","PhaseDifference","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PhaseDifference"
"TimeRatio","PictureElement","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PictureElement"
"TimeRatio","Piece","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Piece"
"TimeRatio","PlaneAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PlaneAngle"
"TimeRatio","PoissonRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PoissonRatio"
"TimeRatio","Population","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Population"
"TimeRatio","PositiveDimensionlessRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PositiveDimensionlessRatio"
"TimeRatio","PositivePlaneAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PositivePlaneAngle"
"TimeRatio","PowerFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PowerFactor"
"TimeRatio","PressureBurningRateConstant","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PressureBurningRateConstant"
"TimeRatio","PressureBurningRateIndex","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PressureBurningRateIndex"
"TimeRatio","PressureRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PressureRatio"
"TimeRatio","Prevalence","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Prevalence"
"TimeRatio","PrincipalQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/PrincipalQuantumNumber"
"TimeRatio","QualityFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/QualityFactor"
"TimeRatio","QuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/QuantumNumber"
"TimeRatio","RadianceFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RadianceFactor"
"TimeRatio","Ratio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Ratio"
"TimeRatio","RatioOfSpecificHeatCapacities","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RatioOfSpecificHeatCapacities"
"TimeRatio","Reactivity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Reactivity"
"TimeRatio","ReciprocalPlaneAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ReciprocalPlaneAngle"
"TimeRatio","Reflectance","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Reflectance"
"TimeRatio","ReflectanceFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ReflectanceFactor"
"TimeRatio","Reflectivity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Reflectivity"
"TimeRatio","RefractiveIndex","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RefractiveIndex"
"TimeRatio","RelativeAtomicMass","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RelativeAtomicMass"
"TimeRatio","RelativeHumidity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RelativeHumidity"
"TimeRatio","RelativeMassConcentrationOfVapour","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RelativeMassConcentrationOfVapour"
"TimeRatio","RelativeMassDefect","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RelativeMassDefect"
"TimeRatio","RelativeMassDensity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RelativeMassDensity"
"TimeRatio","RelativeMassExcess","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RelativeMassExcess"
"TimeRatio","RelativeMassRatioOfVapour","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RelativeMassRatioOfVapour"
"TimeRatio","RelativeMolecularMass","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RelativeMolecularMass"
"TimeRatio","RelativePartialPressure","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/RelativePartialPressure"
"TimeRatio","ResistanceRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ResistanceRatio"
"TimeRatio","ResonanceEscapeProbability","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ResonanceEscapeProbability"
"TimeRatio","ResonanceEscapeProbabilityForFission","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ResonanceEscapeProbabilityForFission"
"TimeRatio","ReynoldsNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ReynoldsNumber"
"TimeRatio","SecondStageMassRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SecondStageMassRatio"
"TimeRatio","ServiceFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ServiceFactor"
"TimeRatio","ShannonDiversityIndex","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ShannonDiversityIndex"
"TimeRatio","ShearStrain","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ShearStrain"
"TimeRatio","Short-RangeOrderParameter","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Short-RangeOrderParameter"
"TimeRatio","SignalDetectionThreshold","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SignalDetectionThreshold"
"TimeRatio","SingleStageLauncherMassRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SingleStageLauncherMassRatio"
"TimeRatio","SolidAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SolidAngle"
"TimeRatio","SoundExposureLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SoundExposureLevel"
"TimeRatio","SoundPowerLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SoundPowerLevel"
"TimeRatio","SoundPressureLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SoundPressureLevel"
"TimeRatio","SoundReductionIndex","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SoundReductionIndex"
"TimeRatio","SpecificHeatsRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SpecificHeatsRatio"
"TimeRatio","SpectralLuminousEfficiency","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SpectralLuminousEfficiency"
"TimeRatio","SpeedRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SpeedRatio"
"TimeRatio","SpinQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/SpinQuantumNumber"
"TimeRatio","StandardAbsoluteActivity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/StandardAbsoluteActivity"
"TimeRatio","StateOfCharge","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/StateOfCharge"
"TimeRatio","StaticFrictionCoefficient","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/StaticFrictionCoefficient"
